family,state_id,tape_id,decision_week,prefix,horizon_weeks,action,ret_excel,service_loss,lost_orders,resource,mass_residual
transport,transport|1100034|w24|pBALANCED,1100034,24,BALANCED,4,OP12_PRIORITY,0.005054804184042221,211554292.0,0.0,56.0,0.0
transport,transport|1100034|w24|pBALANCED,1100034,24,BALANCED,8,OP10_PRIORITY,0.005109908368507214,283345824.0,0.0,112.0,0.0
transport,transport|1100034|w24|pBALANCED,1100034,24,BALANCED,8,BALANCED,0.005201034502097573,253360734.0,0.0,112.0,0.0
transport,transport|1100034|w24|pBALANCED,1100034,24,BALANCED,8,OP12_PRIORITY,0.00514555793296777,274585380.0,0.0,112.0,0.0
transport,transport|1100034|w36|pOP12_PRIORITY,1100034,36,OP12_PRIORITY,4,OP10_PRIORITY,0.005125521448647407,945107172.0,53.0,56.0,0.0
transport,transport|1100034|w36|pOP12_PRIORITY,1100034,36,OP12_PRIORITY,4,BALANCED,0.004768452526599542,935153604.0,43.0,56.0,0.0
transport,transport|1100034|w36|pOP12_PRIORITY,1100034,36,OP12_PRIORITY,4,OP12_PRIORITY,0.005057244831556018,944230096.0,52.0,56.0,0.0
transport,transport|1100034|w36|pOP12_PRIORITY,1100034,36,OP12_PRIORITY,8,OP10_PRIORITY,0.00523414358936784,1142111886.0,63.0,112.0,0.0
transport,transport|1100034|w36|pOP12_PRIORITY,1100034,36,OP12_PRIORITY,8,BALANCED,0.004759815075117645,1100128584.0,43.0,112.0,0.0
transport,transport|1100034|w36|pOP12_PRIORITY,1100034,36,OP12_PRIORITY,8,OP12_PRIORITY,0.00514932035487473,1140273814.0,62.0,112.0,0.0
transport,transport|1100034|w44|pOP10_PRIORITY,1100034,44,OP10_PRIORITY,4,OP10_PRIORITY,0.005341060453825113,1366810572.0,75.0,56.0,0.0
transport,transport|1100034|w44|pOP10_PRIORITY,1100034,44,OP10_PRIORITY,4,BALANCED,0.005255487135134601,1356573432.0,66.0,56.0,0.0
transport,transport|1100034|w44|pOP10_PRIORITY,1100034,44,OP10_PRIORITY,4,OP12_PRIORITY,0.004923742404090247,1345286570.0,66.0,56.0,0.0
transport,transport|1100034|w44|pOP10_PRIORITY,1100034,44,OP10_PRIORITY,8,OP10_PRIORITY,0.005192619844506752,1603098924.0,86.0,112.0,0.0
transport,transport|1100034|w44|pOP10_PRIORITY,1100034,44,OP10_PRIORITY,8,BALANCED,0.004907144368404686,1559945874.0,66.0,112.0,0.0
transport,transport|1100034|w44|pOP10_PRIORITY,1100034,44,OP10_PRIORITY,8,OP12_PRIORITY,0.004434740655782272,1514230104.0,66.0,112.0,0.0
transport,transport|1100035|w12|pBALANCED,1100035,12,BALANCED,4,OP10_PRIORITY,0.00461532595277027,119790294.0,0.0,56.0,0.0
transport,transport|1100035|w12|pBALANCED,1100035,12,BALANCED,4,BALANCED,0.004701479044834334,112534698.0,0.0,56.0,0.0
transport,transport|1100035|w12|pBALANCED,1100035,12,BALANCED,4,OP12_PRIORITY,0.00463342603298932,117741190.0,0.0,56.0,0.0
transport,transport|1100035|w12|pBALANCED,1100035,12,BALANCED,8,OP10_PRIORITY,0.005026991395300404,187307310.0,0.0,112.0,0.0
transport,transport|1100035|w12|pBALANCED,1100035,12,BALANCED,8,BALANCED,0.0050589052993837945,156312342.0,0.0,112.0,0.0
transport,transport|1100035|w12|pBALANCED,1100035,12,BALANCED,8,OP12_PRIORITY,0.0050034729305455895,182639986.0,0.0,112.0,0.0
transport,transport|1100035|w24|pOP12_PRIORITY,1100035,24,OP12_PRIORITY,4,OP10_PRIORITY,0.005089017021095412,484346064.0,20.0,56.0,0.0
transport,transport|1100035|w24|pOP12_PRIORITY,1100035,24,OP12_PRIORITY,4,BALANCED,0.004641993182322939,474540396.0,11.0,56.0,0.0
transport,transport|1100035|w24|pOP12_PRIORITY,1100035,24,OP12_PRIORITY,4,OP12_PRIORITY,0.005023356068598068,483625372.0,20.0,56.0,0.0
transport,transport|1100035|w24|pOP12_PRIORITY,1100035,24,OP12_PRIORITY,8,OP10_PRIORITY,0.005084356334057254,628697940.0,31.0,112.0,0.0
transport,transport|1100035|w24|pOP12_PRIORITY,1100035,24,OP12_PRIORITY,8,BALANCED,0.004412810271527458,587002698.0,11.0,112.0,0.0
transport,transport|1100035|w24|pOP12_PRIORITY,1100035,24,OP12_PRIORITY,8,OP12_PRIORITY,0.005084436482324968,627619040.0,31.0,112.0,0.0
transport,transport|1100035|w36|pOP10_PRIORITY,1100035,36,OP10_PRIORITY,4,OP10_PRIORITY,0.0051870239619699835,974393730.0,54.0,56.0,0.0
transport,transport|1100035|w36|pOP10_PRIORITY,1100035,36,OP10_PRIORITY,4,BALANCED,0.004984692731693429,965636022.0,44.0,56.0,0.0
transport,transport|1100035|w36|pOP10_PRIORITY,1100035,36,OP10_PRIORITY,4,OP12_PRIORITY,0.004641221380639047,955676224.0,43.0,56.0,0.0
transport,transport|1100035|w36|pOP10_PRIORITY,1100035,36,OP10_PRIORITY,8,OP10_PRIORITY,0.005283940611192768,1177095216.0,65.0,112.0,0.0
transport,transport|1100035|w36|pOP10_PRIORITY,1100035,36,OP10_PRIORITY,8,BALANCED,0.004793704476686798,1139189994.0,44.0,112.0,0.0
transport,transport|1100035|w36|pOP10_PRIORITY,1100035,36,OP10_PRIORITY,8,OP12_PRIORITY,0.004304723023798469,1098105072.0,43.0,112.0,0.0
transport,transport|1100035|w44|pBALANCED,1100035,44,BALANCED,4,OP10_PRIORITY,0.005327875732288746,553694448.0,0.0,56.0,0.0
transport,transport|1100035|w44|pBALANCED,1100035,44,BALANCED,4,BALANCED,0.00525268143704139,545608596.0,0.0,56.0,0.0
transport,transport|1100035|w44|pBALANCED,1100035,44,BALANCED,4,OP12_PRIORITY,0.005296994819217882,552925222.0,0.0,56.0,0.0
transport,transport|1100035|w44|pBALANCED,1100035,44,BALANCED,8,OP10_PRIORITY,0.005298901028939273,643059726.0,0.0,112.0,0.0
transport,transport|1100035|w44|pBALANCED,1100035,44,BALANCED,8,BALANCED,0.005238512408596636,617660748.0,0.0,112.0,0.0
transport,transport|1100035|w44|pBALANCED,1100035,44,BALANCED,8,OP12_PRIORITY,0.005263486616221529,641457016.0,0.0,112.0,0.0
transport,transport|1100036|w12|pOP12_PRIORITY,1100036,12,OP12_PRIORITY,4,OP10_PRIORITY,0.00575385698758035,135040180.0,0.0,56.0,0.0
transport,transport|1100036|w12|pOP12_PRIORITY,1100036,12,OP12_PRIORITY,4,BALANCED,0.0052046371244505365,127574812.0,0.0,56.0,0.0
transport,transport|1100036|w12|pOP12_PRIORITY,1100036,12,OP12_PRIORITY,4,OP12_PRIORITY,0.005810028403821798,134446980.0,0.0,56.0,0.0
transport,transport|1100036|w12|pOP12_PRIORITY,1100036,12,OP12_PRIORITY,8,OP10_PRIORITY,0.005725959787701795,218641228.0,0.0,112.0,0.0
transport,transport|1100036|w12|pOP12_PRIORITY,1100036,12,OP12_PRIORITY,8,BALANCED,0.005147019127258594,182593762.0,0.0,112.0,0.0
transport,transport|1100036|w12|pOP12_PRIORITY,1100036,12,OP12_PRIORITY,8,OP12_PRIORITY,0.005745508532419454,217336136.0,0.0,112.0,0.0
transport,transport|1100036|w24|pOP10_PRIORITY,1100036,24,OP10_PRIORITY,4,OP10_PRIORITY,0.005574865371257003,447207072.0,20.0,56.0,0.0
transport,transport|1100036|w24|pOP10_PRIORITY,1100036,24,OP10_PRIORITY,4,BALANCED,0.005196800035903734,438004254.0,11.0,56.0,0.0
transport,transport|1100036|w24|pOP10_PRIORITY,1100036,24,OP10_PRIORITY,4,OP12_PRIORITY,0.004712995362680564,427418004.0,10.0,56.0,0.0
transport,transport|1100036|w24|pOP10_PRIORITY,1100036,24,OP10_PRIORITY,8,OP10_PRIORITY,0.005658442807529281,590764386.0,31.0,112.0,0.0
transport,transport|1100036|w24|pOP10_PRIORITY,1100036,24,OP10_PRIORITY,8,BALANCED,0.004914673469962934,548657166.0,11.0,112.0,0.0
transport,transport|1100036|w24|pOP10_PRIORITY,1100036,24,OP10_PRIORITY,8,OP12_PRIORITY,0.004556327453322667,504407260.0,10.0,112.0,0.0
transport,transport|1100036|w36|pBALANCED,1100036,36,BALANCED,4,OP10_PRIORITY,0.005506292845446815,325739826.0,0.0,56.0,0.0
transport,transport|1100036|w36|pBALANCED,1100036,36,BALANCED,4,BALANCED,0.005468897485548933,319390704.0,0.0,56.0,0.0
transport,transport|1100036|w36|pBALANCED,1100036,36,BALANCED,4,OP12_PRIORITY,0.005474374852378939,323340514.0,0.0,56.0,0.0
transport,transport|1100036|w36|pBALANCED,1100036,36,BALANCED,8,OP10_PRIORITY,0.005553996567241531,395451390.0,0.0,112.0,0.0
transport,transport|1100036|w36|pBALANCED,1100036,36,BALANCED,8,BALANCED,0.005558870066896555,366947796.0,0.0,112.0,0.0
transport,transport|1100036|w36|pBALANCED,1100036,36,BALANCED,8,OP12_PRIORITY,0.00553007154141896,390659258.0,0.0,112.0,0.0
transport,transport|1100036|w44|pOP12_PRIORITY,1100036,44,OP12_PRIORITY,4,OP10_PRIORITY,0.0055432579173700725,1333738668.0,72.0,56.0,0.0
transport,transport|1100036|w44|pOP12_PRIORITY,1100036,44,OP12_PRIORITY,4,BALANCED,0.005287912982160054,1323878490.0,63.0,56.0,0.0
transport,transport|1100036|w44|pOP12_PRIORITY,1100036,44,OP12_PRIORITY,4,OP12_PRIORITY,0.005503806914993234,1332963238.0,73.0,56.0,0.0
transport,transport|1100036|w44|pOP12_PRIORITY,1100036,44,OP12_PRIORITY,8,OP10_PRIORITY,0.005397222109186444,1567219998.0,83.0,112.0,0.0
transport,transport|1100036|w44|pOP12_PRIORITY,1100036,44,OP12_PRIORITY,8,BALANCED,0.004935630441374515,1525637142.0,63.0,112.0,0.0
transport,transport|1100036|w44|pOP12_PRIORITY,1100036,44,OP12_PRIORITY,8,OP12_PRIORITY,0.005399405990807586,1565762886.0,83.0,112.0,0.0
transport,transport|1100037|w12|pOP10_PRIORITY,1100037,12,OP10_PRIORITY,4,OP10_PRIORITY,0.005538907708625375,143370456.0,0.0,56.0,0.0
transport,transport|1100037|w12|pOP10_PRIORITY,1100037,12,OP10_PRIORITY,4,BALANCED,0.005346308945189516,133540788.0,0.0,56.0,0.0
transport,transport|1100037|w12|pOP10_PRIORITY,1100037,12,OP10_PRIORITY,4,OP12_PRIORITY,0.005104010033652137,125199738.0,0.0,56.0,0.0
transport,transport|1100037|w12|pOP10_PRIORITY,1100037,12,OP10_PRIORITY,8,OP10_PRIORITY,0.005703440584308207,224443464.0,0.0,112.0,0.0
transport,transport|1100037|w12|pOP10_PRIORITY,1100037,12,OP10_PRIORITY,8,BALANCED,0.005313569172261026,181717002.0,0.0,112.0,0.0
transport,transport|1100037|w12|pOP10_PRIORITY,1100037,12,OP10_PRIORITY,8,OP12_PRIORITY,0.005300863313070954,176993716.0,0.0,112.0,0.0
transport,transport|1100037|w24|pBALANCED,1100037,24,BALANCED,4,OP10_PRIORITY,0.005401860170839443,195682668.0,0.0,56.0,0.0
transport,transport|1100037|w24|pBALANCED,1100037,24,BALANCED,4,BALANCED,0.005327057992423607,189619020.0,0.0,56.0,0.0
transport,transport|1100037|w24|pBALANCED,1100037,24,BALANCED,4,OP12_PRIORITY,0.005348991387038499,195113346.0,0.0,56.0,0.0
transport,transport|1100037|w24|pBALANCED,1100037,24,BALANCED,8,OP10_PRIORITY,0.005423957368825971,259536882.0,0.0,112.0,0.0
transport,transport|1100037|w24|pBALANCED,1100037,24,BALANCED,8,BALANCED,0.005381507594405613,232132572.0,0.0,112.0,0.0
transport,transport|1100037|w24|pBALANCED,1100037,24,BALANCED,8,OP12_PRIORITY,0.00534188197595047,257883598.0,0.0,112.0,0.0
transport,transport|1100037|w36|pOP12_PRIORITY,1100037,36,OP12_PRIORITY,4,OP10_PRIORITY,0.0056813565575857435,926045350.0,50.0,56.0,0.0
transport,transport|1100037|w36|pOP12_PRIORITY,1100037,36,OP12_PRIORITY,4,BALANCED,0.005360231509805931,917366692.0,42.0,56.0,0.0
transport,transport|1100037|w36|pOP12_PRIORITY,1100037,36,OP12_PRIORITY,4,OP12_PRIORITY,0.005636480434856834,925034448.0,50.0,56.0,0.0
transport,transport|1100037|w36|pOP12_PRIORITY,1100037,36,OP12_PRIORITY,8,OP10_PRIORITY,0.005567780714920568,1127874196.0,66.0,112.0,0.0
transport,transport|1100037|w36|pOP12_PRIORITY,1100037,36,OP12_PRIORITY,8,BALANCED,0.005065556724903559,1092150868.0,46.0,112.0,0.0
transport,transport|1100037|w36|pOP12_PRIORITY,1100037,36,OP12_PRIORITY,8,OP12_PRIORITY,0.0054397341839093945,1123046912.0,62.0,112.0,0.0
transport,transport|1100037|w44|pOP10_PRIORITY,1100037,44,OP10_PRIORITY,4,OP10_PRIORITY,0.005424574072379557,1326434964.0,74.0,56.0,0.0
transport,transport|1100037|w44|pOP10_PRIORITY,1100037,44,OP10_PRIORITY,4,BALANCED,0.005100219135549902,1316334138.0,65.0,56.0,0.0
transport,transport|1100037|w44|pOP10_PRIORITY,1100037,44,OP10_PRIORITY,4,OP12_PRIORITY,0.004815554248648901,1306151718.0,65.0,56.0,0.0
transport,transport|1100037|w44|pOP10_PRIORITY,1100037,44,OP10_PRIORITY,8,OP10_PRIORITY,0.005398253072956372,1563285378.0,85.0,112.0,0.0
transport,transport|1100037|w44|pOP10_PRIORITY,1100037,44,OP10_PRIORITY,8,BALANCED,0.0048520767025508485,1520041092.0,65.0,112.0,0.0
transport,transport|1100037|w44|pOP10_PRIORITY,1100037,44,OP10_PRIORITY,8,OP12_PRIORITY,0.004365512191917715,1476830414.0,65.0,112.0,0.0
transport,transport|1100038|w12|pBALANCED,1100038,12,BALANCED,4,OP10_PRIORITY,0.0054037806942400755,90033546.0,0.0,56.0,0.0
transport,transport|1100038|w12|pBALANCED,1100038,12,BALANCED,4,BALANCED,0.005346615160422531,84607680.0,0.0,56.0,0.0
transport,transport|1100038|w12|pBALANCED,1100038,12,BALANCED,4,OP12_PRIORITY,0.005304505212087762,87911458.0,0.0,56.0,0.0
transport,transport|1100038|w12|pBALANCED,1100038,12,BALANCED,8,OP10_PRIORITY,0.005450455079698274,145588518.0,0.0,112.0,0.0
transport,transport|1100038|w12|pBALANCED,1100038,12,BALANCED,8,BALANCED,0.005367631504242007,117646794.0,0.0,112.0,0.0
transport,transport|1100038|w12|pBALANCED,1100038,12,BALANCED,8,OP12_PRIORITY,0.005329866849338071,141086170.0,0.0,112.0,0.0
transport,transport|1100038|w24|pOP12_PRIORITY,1100038,24,OP12_PRIORITY,4,OP10_PRIORITY,0.005345076992992315,432227856.0,19.0,56.0,0.0
transport,transport|1100038|w24|pOP12_PRIORITY,1100038,24,OP12_PRIORITY,4,BALANCED,0.005026691324615545,422455056.0,8.0,56.0,0.0
transport,transport|1100038|w24|pOP12_PRIORITY,1100038,24,OP12_PRIORITY,4,OP12_PRIORITY,0.005290879139772272,431658616.0,19.0,56.0,0.0
transport,transport|1100038|w24|pOP12_PRIORITY,1100038,24,OP12_PRIORITY,8,OP10_PRIORITY,0.005369426958113344,572405664.0,30.0,112.0,0.0
transport,transport|1100038|w24|pOP12_PRIORITY,1100038,24,OP12_PRIORITY,8,BALANCED,0.004957104557891832,534319224.0,11.0,112.0,0.0
transport,transport|1100038|w24|pOP12_PRIORITY,1100038,24,OP12_PRIORITY,8,OP12_PRIORITY,0.005276629255478467,568014554.0,28.0,112.0,0.0
transport,transport|1100038|w36|pOP10_PRIORITY,1100038,36,OP10_PRIORITY,4,OP10_PRIORITY,0.005403086152260562,899158728.0,50.0,56.0,0.0
transport,transport|1100038|w36|pOP10_PRIORITY,1100038,36,OP10_PRIORITY,4,BALANCED,0.005095486377479283,888898410.0,42.0,56.0,0.0
transport,transport|1100038|w36|pOP10_PRIORITY,1100038,36,OP10_PRIORITY,4,OP12_PRIORITY,0.004722912751751949,877950418.0,42.0,56.0,0.0
transport,transport|1100038|w36|pOP10_PRIORITY,1100038,36,OP10_PRIORITY,8,OP10_PRIORITY,0.005369796282676698,1093121238.0,60.0,112.0,0.0
transport,transport|1100038|w36|pOP10_PRIORITY,1100038,36,OP10_PRIORITY,8,BALANCED,0.004819437564826751,1049502984.0,42.0,112.0,0.0
transport,transport|1100038|w36|pOP10_PRIORITY,1100038,36,OP10_PRIORITY,8,OP12_PRIORITY,0.004350423224643053,1004179278.0,42.0,112.0,0.0
transport,transport|1100038|w44|pBALANCED,1100038,44,BALANCED,4,OP10_PRIORITY,0.005422573334124495,424619694.0,0.0,56.0,0.0
transport,transport|1100038|w44|pBALANCED,1100038,44,BALANCED,4,BALANCED,0.005435549904089277,416871738.0,0.0,56.0,0.0
transport,transport|1100038|w44|pBALANCED,1100038,44,BALANCED,4,OP12_PRIORITY,0.0054266746714017955,422503362.0,0.0,56.0,0.0
transport,transport|1100038|w44|pBALANCED,1100038,44,BALANCED,8,OP10_PRIORITY,0.005422173797923059,499803204.0,0.0,112.0,0.0
transport,transport|1100038|w44|pBALANCED,1100038,44,BALANCED,8,BALANCED,0.005424280973004286,470211420.0,0.0,112.0,0.0
transport,transport|1100038|w44|pBALANCED,1100038,44,BALANCED,8,OP12_PRIORITY,0.005414336289669442,495669570.0,0.0,112.0,0.0
transport,transport|1100039|w12|pOP12_PRIORITY,1100039,12,OP12_PRIORITY,4,OP10_PRIORITY,0.005121431760561741,147407534.0,0.0,56.0,0.0
transport,transport|1100039|w12|pOP12_PRIORITY,1100039,12,OP12_PRIORITY,4,BALANCED,0.004977459748949505,137830880.0,0.0,56.0,0.0
transport,transport|1100039|w12|pOP12_PRIORITY,1100039,12,OP12_PRIORITY,4,OP12_PRIORITY,0.005189484580246654,146328308.0,0.0,56.0,0.0
transport,transport|1100039|w12|pOP12_PRIORITY,1100039,12,OP12_PRIORITY,8,OP10_PRIORITY,0.005128835850324982,229710020.0,0.0,112.0,0.0
transport,transport|1100039|w12|pOP12_PRIORITY,1100039,12,OP12_PRIORITY,8,BALANCED,0.004797365361879049,188516408.0,0.0,112.0,0.0
transport,transport|1100039|w12|pOP12_PRIORITY,1100039,12,OP12_PRIORITY,8,OP12_PRIORITY,0.005269936819894906,227529800.0,0.0,112.0,0.0
transport,transport|1100039|w24|pOP10_PRIORITY,1100039,24,OP10_PRIORITY,4,OP10_PRIORITY,0.005216111144270813,492257142.0,23.0,56.0,0.0
transport,transport|1100039|w24|pOP10_PRIORITY,1100039,24,OP10_PRIORITY,4,BALANCED,0.0048867897500289945,482521818.0,14.0,56.0,0.0
transport,transport|1100039|w24|pOP10_PRIORITY,1100039,24,OP10_PRIORITY,4,OP12_PRIORITY,0.004390422734010327,471618706.0,13.0,56.0,0.0
transport,transport|1100039|w24|pOP10_PRIORITY,1100039,24,OP10_PRIORITY,8,OP10_PRIORITY,0.005076580085004004,638269872.0,32.0,112.0,0.0
transport,transport|1100039|w24|pOP10_PRIORITY,1100039,24,OP10_PRIORITY,8,BALANCED,0.004571164561585521,596088534.0,14.0,112.0,0.0
transport,transport|1100039|w24|pOP10_PRIORITY,1100039,24,OP10_PRIORITY,8,OP12_PRIORITY,0.004010559614878086,551650876.0,13.0,112.0,0.0
transport,transport|1100039|w36|pBALANCED,1100039,36,BALANCED,4,OP10_PRIORITY,0.005179748937713669,361952298.0,0.0,56.0,0.0
transport,transport|1100039|w36|pBALANCED,1100039,36,BALANCED,4,BALANCED,0.005221441224764696,355332780.0,0.0,56.0,0.0
transport,transport|1100039|w36|pBALANCED,1100039,36,BALANCED,4,OP12_PRIORITY,0.005192489833786614,361418622.0,0.0,56.0,0.0
transport,transport|1100039|w36|pBALANCED,1100039,36,BALANCED,8,OP10_PRIORITY,0.005235641528423202,442666068.0,0.0,112.0,0.0
transport,transport|1100039|w36|pBALANCED,1100039,36,BALANCED,8,BALANCED,0.005299379218793013,413979384.0,0.0,112.0,0.0
transport,transport|1100039|w36|pBALANCED,1100039,36,BALANCED,8,OP12_PRIORITY,0.005233009384036572,441722872.0,0.0,112.0,0.0
transport,transport|1100039|w44|pOP12_PRIORITY,1100039,44,OP12_PRIORITY,4,OP10_PRIORITY,0.005165897241301507,1318814962.0,72.0,56.0,0.0
transport,transport|1100039|w44|pOP12_PRIORITY,1100039,44,OP12_PRIORITY,4,BALANCED,0.005030440207143467,1310712310.0,63.0,56.0,0.0
transport,transport|1100039|w44|pOP12_PRIORITY,1100039,44,OP12_PRIORITY,4,OP12_PRIORITY,0.005159604500975242,1318437478.0,72.0,56.0,0.0
transport,transport|1100039|w44|pOP12_PRIORITY,1100039,44,OP12_PRIORITY,8,OP10_PRIORITY,0.005095704798244892,1550401588.0,83.0,112.0,0.0
transport,transport|1100039|w44|pOP12_PRIORITY,1100039,44,OP12_PRIORITY,8,BALANCED,0.0047686038651980085,1510515886.0,63.0,112.0,0.0
transport,transport|1100039|w44|pOP12_PRIORITY,1100039,44,OP12_PRIORITY,8,OP12_PRIORITY,0.005116263269986376,1549034854.0,83.0,112.0,0.0
transport,transport|1100040|w12|pOP10_PRIORITY,1100040,12,OP10_PRIORITY,4,OP10_PRIORITY,0.00528882578129319,161156640.0,0.0,56.0,0.0
transport,transport|1100040|w12|pOP10_PRIORITY,1100040,12,OP10_PRIORITY,4,BALANCED,0.004773080595459587,151019310.0,0.0,56.0,0.0
transport,transport|1100040|w12|pOP10_PRIORITY,1100040,12,OP10_PRIORITY,4,OP12_PRIORITY,0.004846484500987079,144864998.0,0.0,56.0,0.0
transport,transport|1100040|w12|pOP10_PRIORITY,1100040,12,OP10_PRIORITY,8,OP10_PRIORITY,0.005362842055614563,249844578.0,0.0,112.0,0.0
transport,transport|1100040|w12|pOP10_PRIORITY,1100040,12,OP10_PRIORITY,8,BALANCED,0.004662578162567341,205864860.0,0.0,112.0,0.0
transport,transport|1100040|w12|pOP10_PRIORITY,1100040,12,OP10_PRIORITY,8,OP12_PRIORITY,0.005117981425548174,209151016.0,0.0,112.0,0.0
transport,transport|1100040|w24|pBALANCED,1100040,24,BALANCED,4,OP10_PRIORITY,0.005073182113007771,269879958.0,0.0,56.0,0.0
transport,transport|1100040|w24|pBALANCED,1100040,24,BALANCED,4,BALANCED,0.005056099094412176,261953868.0,0.0,56.0,0.0
transport,transport|1100040|w24|pBALANCED,1100040,24,BALANCED,4,OP12_PRIORITY,0.005068984894189368,265590422.0,0.0,56.0,0.0
transport,transport|1100040|w24|pBALANCED,1100040,24,BALANCED,8,OP10_PRIORITY,0.005019587824052796,357405636.0,0.0,112.0,0.0
transport,transport|1100040|w24|pBALANCED,1100040,24,BALANCED,8,BALANCED,0.005100174734511127,321177168.0,0.0,112.0,0.0
transport,transport|1100040|w24|pBALANCED,1100040,24,BALANCED,8,OP12_PRIORITY,0.005079366723875449,347456716.0,0.0,112.0,0.0
transport,transport|1100040|w36|pOP12_PRIORITY,1100040,36,OP12_PRIORITY,4,OP10_PRIORITY,0.005248813585088038,971226280.0,53.0,56.0,0.0
transport,transport|1100040|w36|pOP12_PRIORITY,1100040,36,OP12_PRIORITY,4,BALANCED,0.005126978109981685,961375126.0,44.0,56.0,0.0
transport,transport|1100040|w36|pOP12_PRIORITY,1100040,36,OP12_PRIORITY,4,OP12_PRIORITY,0.005236256666109686,970737046.0,53.0,56.0,0.0
transport,transport|1100040|w36|pOP12_PRIORITY,1100040,36,OP12_PRIORITY,8,OP10_PRIORITY,0.005286401847596842,1171998892.0,64.0,112.0,0.0
transport,transport|1100040|w36|pOP12_PRIORITY,1100040,36,OP12_PRIORITY,8,BALANCED,0.0049391003361926875,1128431440.0,44.0,112.0,0.0
transport,transport|1100040|w36|pOP12_PRIORITY,1100040,36,OP12_PRIORITY,8,OP12_PRIORITY,0.0053163971040264164,1170578928.0,64.0,112.0,0.0
transport,transport|1100040|w44|pOP10_PRIORITY,1100040,44,OP10_PRIORITY,4,OP10_PRIORITY,0.005297413640952935,1413459684.0,77.0,56.0,0.0
transport,transport|1100040|w44|pOP10_PRIORITY,1100040,44,OP10_PRIORITY,4,BALANCED,0.005127313117450959,1403929806.0,67.0,56.0,0.0
transport,transport|1100040|w44|pOP10_PRIORITY,1100040,44,OP10_PRIORITY,4,OP12_PRIORITY,0.004793345109406734,1392805858.0,67.0,56.0,0.0
transport,transport|1100040|w44|pOP10_PRIORITY,1100040,44,OP10_PRIORITY,8,OP10_PRIORITY,0.005218571883812789,1654666020.0,88.0,112.0,0.0
transport,transport|1100040|w44|pOP10_PRIORITY,1100040,44,OP10_PRIORITY,8,BALANCED,0.004790303312347831,1611525942.0,67.0,112.0,0.0
transport,transport|1100040|w44|pOP10_PRIORITY,1100040,44,OP10_PRIORITY,8,OP12_PRIORITY,0.004283713695171237,1565885764.0,67.0,112.0,0.0
transport,transport|1100041|w12|pBALANCED,1100041,12,BALANCED,4,OP10_PRIORITY,0.005619943889283089,114140364.0,0.0,56.0,0.0
transport,transport|1100041|w12|pBALANCED,1100041,12,BALANCED,4,BALANCED,0.005509791489688306,107986968.0,0.0,56.0,0.0
transport,transport|1100041|w12|pBALANCED,1100041,12,BALANCED,4,OP12_PRIORITY,0.0056106350484451915,113432532.0,0.0,56.0,0.0
transport,transport|1100041|w12|pBALANCED,1100041,12,BALANCED,8,OP10_PRIORITY,0.005593872852543819,178471752.0,0.0,112.0,0.0
transport,transport|1100041|w12|pBALANCED,1100041,12,BALANCED,8,BALANCED,0.00543640789110381,151558092.0,0.0,112.0,0.0
transport,transport|1100041|w12|pBALANCED,1100041,12,BALANCED,8,OP12_PRIORITY,0.005655520481302511,176956092.0,0.0,112.0,0.0
transport,transport|1100041|w24|pOP12_PRIORITY,1100041,24,OP12_PRIORITY,4,OP10_PRIORITY,0.0051737453492122784,463171832.0,19.0,56.0,0.0
transport,transport|1100041|w24|pOP12_PRIORITY,1100041,24,OP12_PRIORITY,4,BALANCED,0.00475178921253386,453591194.0,10.0,56.0,0.0
transport,transport|1100041|w24|pOP12_PRIORITY,1100041,24,OP12_PRIORITY,4,OP12_PRIORITY,0.005114883488841512,462534848.0,19.0,56.0,0.0
transport,transport|1100041|w24|pOP12_PRIORITY,1100041,24,OP12_PRIORITY,8,OP10_PRIORITY,0.005065471126446984,603565550.0,30.0,112.0,0.0
transport,transport|1100041|w24|pOP12_PRIORITY,1100041,24,OP12_PRIORITY,8,BALANCED,0.004445744982638194,561424634.0,10.0,112.0,0.0
transport,transport|1100041|w24|pOP12_PRIORITY,1100041,24,OP12_PRIORITY,8,OP12_PRIORITY,0.005093088196584247,602360390.0,30.0,112.0,0.0
transport,transport|1100041|w36|pOP10_PRIORITY,1100041,36,OP10_PRIORITY,4,OP10_PRIORITY,0.0051327532078389556,952098942.0,53.0,56.0,0.0
transport,transport|1100041|w36|pOP10_PRIORITY,1100041,36,OP10_PRIORITY,4,BALANCED,0.004718728668532394,940635066.0,43.0,56.0,0.0
transport,transport|1100041|w36|pOP10_PRIORITY,1100041,36,OP10_PRIORITY,4,OP12_PRIORITY,0.004402130110885086,930950974.0,43.0,56.0,0.0
transport,transport|1100041|w36|pOP10_PRIORITY,1100041,36,OP10_PRIORITY,8,OP10_PRIORITY,0.005154766451189135,1150993842.0,62.0,112.0,0.0
transport,transport|1100041|w36|pOP10_PRIORITY,1100041,36,OP10_PRIORITY,8,BALANCED,0.004676710774109948,1105859946.0,43.0,112.0,0.0
transport,transport|1100041|w36|pOP10_PRIORITY,1100041,36,OP10_PRIORITY,8,OP12_PRIORITY,0.0042127330170992445,1062722070.0,43.0,112.0,0.0
transport,transport|1100041|w44|pBALANCED,1100041,44,BALANCED,4,OP10_PRIORITY,0.005289847382372405,534617388.0,0.0,56.0,0.0
transport,transport|1100041|w44|pBALANCED,1100041,44,BALANCED,4,BALANCED,0.005249832788132052,527880768.0,0.0,56.0,0.0
